"","condition","ID","cov_distance","aa","pa","IDnum","ms","d"
"189914","W","iQ49E4dD",5.42518498948065,0.0372341876283349,1.81065738617147,121,1187,5.49655538150324
"190008","W","iQ49E4dD",5.42518498948065,1.79652621567388,2.09921870222075,121,517,5.49655538150324
"190126","W","iQ49E4dD",5.42518498948065,2.58774249833279,0.237534166760135,121,500,5.49655538150324
"190273","W","iQ49E4dD",5.42518498948065,1.68482578270491,2.21540570365799,121,2549,5.49655538150318
"190281","W","iQjmesHH",5.32184614728927,-2.04297467831793e-10,1.55932981409462,122,12865,8.72123844416605
"190293","W","iQjmesHH",5.32184614728927,-2.04297467831793e-10,1.55932981409462,122,546,4.71260917021632
"190486","W","iQjmesHH",5.32184614728927,0.0756309340487968,1.22189949204238,122,686,4.71260917021633
"190545","W","iQjmesHH",5.32184614728927,0.500327718700752,1.63496074834771,122,533,4.71260917021633
"190606","W","iQjmesHH",5.32184614728927,-0.139626340363834,1.42552123810839,122,735,4.71260917021633
"190673","W","iQjmesHH",5.32184614728927,3.08341501165236,1.28007713377553,122,817,4.71260917021633
"190749","W","iQjmesHH",5.32184614728927,3.03687289826584,1.33825477550867,122,555,4.71260917021633
"190804","W","iQjmesHH",5.32184614728927,1.83259571438976,1.03573103849632,122,586,4.71260917021633
"190831","W","iQjmesHH",5.32184614728927,0.442150076967609,1.2684416054289,122,516,4.71260917021633
"190832","W","iQjmesHH",5.32184614728927,0.442150076967609,1.2684416054289,122,536,4.47697871170551
"190952","W","iQjmesHH",5.32184614728927,0.133808575781948,1.47788111566822,122,2015,3.95321351981172
"190979","W","iQjmesHH",5.32184614728927,0.133808575781948,1.47788111566822,122,740,4.11014380703496
"191002","W","iQjmesHH",5.32184614728927,-0.0581776419374269,1.72222721094742,122,3730,2.63281585202246
"191003","W","iQjmesHH",5.32184614728927,-0.0581776419374269,1.72222721094742,122,571,2.78644626706427
"191084","W","iQjmesHH",5.32184614728927,0.0756309340488079,1.31498371881541,122,2513,3.53505607975911
"191121","W","iQjmesHH",5.32184614728927,0.0756309340488079,1.31498371881541,122,1698,5.04186780025965
"191143","W","iQjmesHH",5.32184614728927,0.0756309340488079,1.31498371881541,122,835,5.29785719980927
"191172","W","iQjmesHH",5.32184614728927,1.86750229942965,1.33243701133536,122,518,7.62475338447083
"191178","W","iQjmesHH",5.32184614728927,1.85586677108303,1.33825477550867,122,720,6.3801791459467
"191183","W","iQjmesHH",5.32184614728927,1.85586677108303,1.33825477550867,122,2285,5.42185868761501
"191191","W","iQjmesHH",5.32184614728927,1.85586677108303,1.33825477550867,122,782,7.08554300385895
"191227","W","iQjmesHH",5.32184614728927,0.0756309340488119,1.50115217236148,122,1068,4.63627152252137
"191275","W","iQjmesHH",5.32184614728927,0.0756309340488119,1.50115217236148,122,969,4.29794402095821
"191293","W","iQjmesHH",5.32184614728927,-0.221075038790223,1.28589489794884,122,831,4.20710777340233
"191307","W","iQjmesHH",5.32184614728927,-0.110537519497248,1.07645538770952,122,601,3.96616969085369
"191329","W","iQjmesHH",5.32184614728927,-0.349065850603138,1.18117514282918,122,573,3.2956194818559
"191354","W","iQjmesHH",5.32184614728927,-0.308341501389934,1.33825477550867,122,554,3.42494776637731
"191368","W","iQjmesHH",5.32184614728927,-0.308341501389934,1.33825477550867,122,1136,3.4502365757146
"191373","W","iQjmesHH",5.32184614728927,-0.308341501389934,1.33825477550867,122,1138,3.43114999361379
"191473","W","iQjmesHH",5.32184614728927,2.34455896164144,1.4720633514949,122,871,4.55724165038444
"191492","W","iQjmesHH",5.32184614728927,1.87332006360297,1.28589489794884,122,950,4.21024001109677
"191512","W","iQjmesHH",5.32184614728927,1.4428055147777,1.31498371881541,122,1224,4.03950570431383
"191532","W","iQjmesHH",5.32184614728927,1.4428055147777,1.31498371881541,122,632,3.96351249207106
"191533","W","iQjmesHH",5.32184614728927,1.4428055147777,1.31498371881541,122,1135,3.76716345309125
"191578","W","iQjmesHH",5.32184614728927,2.63544717030716,1.53024099322805,122,559,3.97106996703042
"191601","W","iQjmesHH",5.32184614728927,-1.32645023171997,1.43715676645502,122,972,3.76167266718406
"191678","W","iQjmesHH",5.32184614728927,-0.255981623830108,1.5127877007081,122,1420,3.84665927307005
"191694","P","ISiWItJR",5.96369936596559,-2.04297467831793e-10,1.55932981409462,123,4270,8.72123844416605
"191757","P","ISiWItJR",5.96369936596559,-0.753982095030589,3.14159165354534,123,824,8.72123844416605
"191768","P","ISiWItJR",5.96369936596559,-0.474729414711496,2.90888108661277,123,1138,8.72123844416605
"191817","P","ISiWItJR",5.96369936596559,-2.89491966589844,1.54985134021771,123,1401,8.72123844416606
"191892","P","ISiWItJR",5.96369936596559,-2.71805984808257,0.479382732327851,123,574,8.72123844416605
"191906","P","ISiWItJR",5.96369936596559,-2.71805984808257,0.479382732327851,123,550,4.25312977612023
"191919","P","ISiWItJR",5.96369936596559,1.03323441985294,0.353720990764338,123,839,3.64652714180108
"191960","P","ISiWItJR",5.96369936596559,1.79652515040942,0.968076567887012,123,845,3.77422491971091
"191971","P","ISiWItJR",5.96369936596559,-3.12763023283102,2.22471362932293,123,2348,2.70724948170253
"192106","P","ISiWItJR",5.96369936596559,1.00530993301495,1.90822711625936,123,602,3.97728890445999
"192114","P","ISiWItJR",5.96369936596559,0.809832843738698,1.74998385972758,123,562,4.17779140020642
"192136","P","ISiWItJR",5.96369936596559,0.688823419951388,0.577122744422653,123,973,4.38943189346329
"192211","P","ISiWItJR",5.96369936596559,1.50796418944801,1.39626457918398,123,18645,3.80041344520016
"192222","P","ISiWItJR",5.96369936596559,-2.4481154484058,1.34041400761135,123,691,3.26806678157598
"192259","P","ISiWItJR",5.96369936596559,2.64359182708345,1.18217021844736,123,770,3.15383595190391
"192261","P","ISiWItJR",5.96369936596559,2.64359182708345,1.18217021844736,123,888,3.53703386111564
"192263","P","ISiWItJR",5.96369936596559,2.64359182708345,1.18217021844736,123,553,3.96409155434068
"192272","P","ISiWItJR",5.96369936596559,2.64359182708345,1.18217021844736,123,861,6.56007673257859
"192274","P","ISiWItJR",5.96369936596559,2.64359182708345,1.18217021844736,123,837,7.32268101103544
"192337","P","ISiWItJR",5.96369936596559,0.465421133647414,2.09439556980543,123,1333,8.33580259206561
"192435","P","ISiWItJR",5.96369936596559,0.223402286072792,2.23402190996498,123,7598,8.30527126750085
"192458","P","ISiWItJR",5.96369936596559,0.763290730338743,2.36433979193841,123,572,8.01531137317284
"192525","P","ISiWItJR",5.96369936596559,-3.09970450319797,2.13162904746176,123,1339,6.9143871190644
"192617","P","ISiWItJR",5.96369936596559,1.42418948611236,2.2712553876213,123,746,7.6724007088452
"192666","P","ISiWItJR",5.96369936596559,1.77790983192039,2.48534903818165,123,1407,7.40851519023041
"192669","P","IYiHxMgO",5.58943784808067,-1.61966533300215,0.651590587455661,124,4035,8.72123844416604
"192717","P","IYiHxMgO",5.58943784808067,-1.42418824372589,1.78721826949029,124,1900,8.72123844416604
"192854","P","IYiHxMgO",5.58943784808067,0.968076455358632,1.62897501295851,124,784,8.72123844416604
"192861","P","IYiHxMgO",5.58943784808067,0.968076455358632,1.62897501295851,124,550,6.09036607368778
"192862","P","IYiHxMgO",5.58943784808067,0.968076455358632,1.62897501295851,124,901,6.41091165651345
"193040","P","IYiHxMgO",5.58943784808067,1.13562763744431,2.55050891127474,124,749,6.41091165651343
"193116","P","IYiHxMgO",5.58943784808067,-0.418878665594791,3.00662160914678,124,716,6.41091165651343
"193194","P","IYiHxMgO",5.58943784808067,1.0053102881031,1.58243289957199,124,1950,6.41091165651343
"193203","P","IYiHxMgO",5.58943784808067,1.02392684938719,1.49865713098508,124,516,6.74832805948783
"193205","P","IYiHxMgO",5.58943784808067,1.02392684938719,1.49865713098508,124,3865,7.47737181106685
"193214","P","IYiHxMgO",5.58943784808067,1.02392684938719,1.49865713098508,124,586,4.71260917021631
"193302","P","IYiHxMgO",5.58943784808067,0.819141834557042,1.14493691833511,124,1449,4.71260917021631
"193305","P","IYiHxMgO",5.58943784808067,0.819141834557042,1.14493691833511,124,1334,4.04047328731421
"193482","P","IYiHxMgO",5.58943784808067,-0.651588877439215,1.61035805220026,124,700,4.04047328731419
"193490","P","IYiHxMgO",5.58943784808067,-0.58643020276861,1.54519902244151,124,1067,4.04047328731419
"193492","P","IYiHxMgO",5.58943784808067,-0.58643020276861,1.54519902244151,124,666,4.47697871170547
"193493","P","IYiHxMgO",5.58943784808067,-0.58643020276861,1.54519902244151,124,750,4.71260917021629
"193529","P","IYiHxMgO",5.58943784808067,-0.893607725013838,1.34972219948137,124,537,4.71260917021629
"193629","P","IYiHxMgO",5.58943784808067,-0.893607725013838,1.34972219948137,124,750,5.04606870547494
"193693","P","IYiHxMgO",5.58943784808067,0.549197434879997,1.82445179153264,124,1016,3.49635203611548
"193735","P","IYiHxMgO",5.58943784808067,0.465421843837157,1.8151435108906,124,982,3.49505194929731
"193738","P","IYiHxMgO",5.58943784808067,0.465421843837157,1.8151435108906,124,816,2.86732292891099
"193831","P","IYiHxMgO",5.58943784808067,0.726057962872163,1.65690025435882,124,782,3.20810051931726
"193862","P","IYiHxMgO",5.58943784808067,0.940151258344362,1.68482562891717,124,1199,3.28909276074188
"193944","P","IYiHxMgO",5.58943784808067,0.325795503677612,1.97338676742238,124,516,2.62856471093962
"193975","P","IYiHxMgO",5.58943784808067,0.781908356900721,2.01992879203686,124,599,2.68640139087624
"193978","P","IYiHxMgO",5.58943784808067,0.781908356900721,2.01992879203686,124,567,2.15760490449799
"193980","P","IYiHxMgO",5.58943784808067,0.781908356900721,2.01992879203686,124,1317,2.4986322983592
"193981","P","IYiHxMgO",5.58943784808067,0.781908356900721,2.01992879203686,124,516,2.68640139087624
"194071","P","IYiHxMgO",5.58943784808067,0.763291795616635,1.61035822974434,124,1084,3.30505731815153
"194072","P","IYiHxMgO",5.58943784808067,0.763291795616635,1.61035822974434,124,917,3.12481715202677
"194081","P","IYiHxMgO",5.58943784808067,0.763291795616635,1.61035822974434,124,550,5.22483798275117
"194200","P","IYiHxMgO",5.58943784808067,-0.0837745259899485,2.27590806048564,124,950,4.46521896994338
"194231","P","IYiHxMgO",5.58943784808067,-0.139624920018507,1.73601961621969,124,1316,5.10328901880346
"194286","P","IYiHxMgO",5.58943784808067,-0.31648509292252,1.76394481323397,124,516,5.19039235188465
"194379","P","IYiHxMgO",5.58943784808067,-0.31648509292252,1.76394481323397,124,584,5.0294567408164
"194463","P","IYiHxMgO",5.58943784808067,-0.31648509292252,1.76394481323397,124,717,5.01875932383707
"194574","P","IYiHxMgO",5.58943784808067,0.111702208198173,1.87564595637923,124,682,4.91639953653099
"194578","P","IYiHxMgO",5.58943784808067,0.111702208198173,1.87564595637923,124,583,3.78970324181068
"194580","P","IYiHxMgO",5.58943784808067,0.111702208198173,1.87564595637923,124,1266,3.30796891329024
"194673","P","iyXPE9fX",5.97429805808528,-2.04297467831793e-10,1.55932981409462,125,20060,8.72123844416605
"195035","P","iyXPE9fX",5.97429805808528,-0.38397243564305,1.40789792989763,125,745,4.96064123180664
"195264","P","iyXPE9fX",5.97429805808528,-0.23271056713687,1.95476776218919,125,662,3.71994260969879
"195490","P","iyXPE9fX",5.97429805808528,-0.209439510463609,0.72140375753545,125,723,6.76851766386702
"195800","P","iyXPE9fX",5.97429805808528,1.95476876199527,1.30317817466697,125,634,4.82183987974665
"195937","P","iyXPE9fX",5.97429805808528,0.767944870639128,1.48934662821303,125,538,4.51498530861596
"195997","P","iyXPE9fX",5.97429805808528,0.733038285599243,1.44280451482651,125,721,3.2724349815783
"196184","P","iyXPE9fX",5.97429805808528,0.663225115519473,1.27990711797371,125,543,4.38713331874541
"196195","P","iyXPE9fX",5.97429805808528,0.651589587172844,1.52425321325292,125,654,5.15653163598544
"196489","P","iyXPE9fX",5.97429805808528,-0.174532925437807,1.43116898647989,125,604,4.98602589255259
"196548","P","iyXPE9fX",5.97429805808528,0.139626339921175,2.07112304554447,125,602,4.5477037507527
"196564","P","iyXPE9fX",5.97429805808528,0.290888208427349,1.67551508175909,125,503,4.8554435509453
"196641","I","J5WvBBYq",5.51332278820646,-2.04297467831793e-10,1.55932981409462,126,4452,8.72123844416605
"196643","I","J5WvBBYq",5.51332278820646,-2.04297467831793e-10,1.55932981409462,126,1997,8.72123844416605
"196951","I","J5WvBBYq",5.51332278820646,2.22238591400181,0.546868832247103,126,502,8.72123844416602
"196991","I","J5WvBBYq",5.51332278820646,1.81514242186981,1.01228996611226,126,886,8.72123844416602
"197049","I","J5WvBBYq",5.51332278820646,0.38397243523446,0.314158265314524,126,2305,8.72123844416602
"197094","I","J5WvBBYq",5.51332278820646,0.209439510035027,1.21009394800495,126,1090,8.72123844416602
"197099","I","J5WvBBYq",5.51332278820646,0.209439510035027,1.21009394800495,126,606,10.1720232618936
"197102","I","J5WvBBYq",5.51332278820646,0.209439510035027,1.21009394800495,126,568,11.8641472656581
"197114","I","J5WvBBYq",5.51332278820646,0.209439510035027,1.21009394800495,126,578,6.41091165651342
"197116","I","J5WvBBYq",5.51332278820646,0.209439510035027,1.21009394800495,126,4009,5.78584777000336
"197159","I","J5WvBBYq",5.51332278820646,0.209439510035027,1.21009394800495,126,3591,6.39208109233411
"197255","I","J5WvBBYq",5.51332278820646,0.779580399019842,2.61799287794704,126,693,6.49808789122408
"197276","I","J5WvBBYq",5.51332278820646,0.779580399019842,2.93215214330602,126,1003,6.10485536546181
"197333","I","J5WvBBYq",5.51332278820646,0.61668300216704,1.80350589368302,126,949,6.98832504158596
"197409","I","J5WvBBYq",5.51332278820646,0.0465421131822259,1.10537419288529,126,2362,6.09953041001006
"197411","I","J5WvBBYq",5.51332278820646,0.0465421131822259,1.10537419288529,126,646,5.59919484716696
"197413","I","J5WvBBYq",5.51332278820646,0.0465421131822263,1.10537419288529,126,1910,5.15895297733793
"197502","I","J5WvBBYq",5.51332278820646,-0.89593568289471,0.989018909419002,126,981,3.63504607778595
"197527","I","J5WvBBYq",5.51332278820646,-0.779580399428422,1.66387955352348,126,533,2.68552770032482
"197782","I","J5WvBBYq",5.51332278820646,-1.31481470337335,2.07112304565548,126,526,2.24215714523344
"197808","I","J5WvBBYq",5.51332278820646,-1.80350689393176,0.442149077127443,126,5446,5.02798192223431
"197878","I","J5WvBBYq",5.51332278820646,-1.14028177817391,1.96640329053582,126,899,2.1485573247799
"197897","I","J5WvBBYq",5.51332278820646,-1.02392649470762,1.46607557163078,126,936,2.46730842543139
"197899","I","J5WvBBYq",5.51332278820646,-1.02392649470762,1.46607557163078,126,700,2.93362909397152
"197903","I","J5WvBBYq",5.51332278820646,-1.02392649470762,1.46607557163078,126,519,4.06307440132596
"197904","I","J5WvBBYq",5.51332278820646,-1.02392649470762,1.46607557163078,126,2105,4.38929163784719
"197965","I","J5WvBBYq",5.51332278820646,0.814486984059738,1.90822564880268,126,2151,8.19690142203144
"198101","I","J5WvBBYq",5.51332278820646,0.814486984059738,1.90822564880268,126,3441,7.85017273807352
"198190","I","J5WvBBYq",5.51332278820646,0.581776417127161,0.849392569259454,126,1340,7.94073374843545
"198203","W","jbru6YCp",5.95863839590192,-2.04297467831793e-10,1.55932981409462,127,1602,8.72123844416605
"198372","W","jbru6YCp",5.95863839590192,-0.0930842269773262,1.55932981409462,127,1366,4.08172353799927
"198418","W","jbru6YCp",5.95863839590192,-0.0930842269773262,1.55932981409462,127,601,4.5423010300229
"198500","W","jbru6YCp",5.95863839590192,-1.54752527030593,1.41970347393507,127,717,4.79201259426444
"198603","W","jbru6YCp",5.95863839590192,0.314159265154497,3.14159165358979,127,584,5.1639062920099
"198673","W","jbru6YCp",5.95863839590192,0.302523736810549,1.32644923113823,127,616,4.24315928754289
"198727","W","jbru6YCp",5.95863839590192,0.0581776415313429,1.55915979807081,127,1134,5.49457265530191
"198824","W","jbru6YCp",5.95863839590192,2.04785298880488,2.25729149886854,127,683,5.72977876120412
"198982","W","jbru6YCp",5.95863839590192,1.53588974155321,2.73434816108032,127,633,2.05107041120984
"198999","W","jbru6YCp",5.95863839590192,1.16355283446108,2.86233897289324,127,500,1.80119844078143
"199148","W","jbru6YCp",5.95863839590192,0.255981623424036,1.85004800673653,127,600,2.38814523461921
"199150","W","jbru6YCp",5.95863839590192,0.267617151770664,1.8384124783899,127,551,2.41060639395037
"199154","W","jbru6YCp",5.95863839590192,0.267617151770664,1.8384124783899,127,599,2.19240368812036
"199271","W","jbru6YCp",5.95863839590192,-0.139626340361344,1.88495459177642,127,2166,3.5546372051706
"199333","W","jbru6YCp",5.95863839590192,1.8151424218723,1.44280451460452,127,549,5.66771671180239
"199346","W","jbru6YCp",5.95863839590192,1.8151424218723,1.44280451460452,127,532,7.39884716772739
"199360","W","jbru6YCp",5.95863839590192,1.8151424218723,1.44280451460452,127,1384,7.4713374600801
"199381","W","jbru6YCp",5.95863839590192,1.87332006360545,0.76794387050005,127,917,7.83649530498324
"199385","W","jbru6YCp",5.95863839590192,1.87332006360545,0.76794387050005,127,583,9.15403725982117
"199417","W","jbru6YCp",5.95863839590192,1.64060949667287,2.18747832878877,127,599,13.519400617342
"199556","W","jbru6YCp",5.95863839590192,-0.267617152174261,1.7569637799635,127,932,5.5550594692795
"199564","W","jbru6YCp",5.95863839590192,-0.26761715217426,1.7569637799635,127,684,4.15869223221015
"199660","W","jbru6YCp",5.95863839590192,-0.907571211238847,1.44280451460453,127,916,3.55409951007956
"199760","W","jbru6YCp",5.95863839590192,0.802851455715595,1.1519163059388,127,634,6.44377873411424
"199998","W","jbru6YCp",5.95863839590192,1.43116998643356,1.53588874137756,127,500,3.16171915072201
"200127","W","jbru6YCp",5.95863839590192,1.29154364626171,1.32644923147123,127,651,3.16245083172796
"200143","W","jbru6YCp",5.95863839590192,1.29154364626171,1.32644923147123,127,567,5.79913972402061
"200256","W","jbru6YCp",5.95863839590192,-0.127990812027011,1.55915979840381,127,550,3.1568830425881
